Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,ApplicantIncome_log,TotalIncome,TotalIncome_log,LoanAmount_sqrt,EMI,Loan_Income_Ratio
LP002301,Female,0,0,Graduate,1,7441,0.0,194.0,360.0,1.0,Rural,0,5.272999558563747,8.914894908906568,7441.0,8.914894908906568,13.92838827718412,0.5388888888888889,7.242156818826622e-05
LP002305,Female,0,0,Graduate,0,4547,0.0,115.0,360.0,1.0,Semiurban,1,4.7535901911063645,8.422442854870427,4547.0,8.422442854870427,10.723805294763608,0.3194444444444444,7.025389145468318e-05
LP002308,Male,1,0,Not Graduate,0,2167,2400.0,115.0,360.0,1.0,Urban,1,4.7535901911063645,7.681560362559537,4567.0,8.426830751335846,10.723805294763608,0.3194444444444444,6.994623263508746e-05
LP002314,Female,0,0,Not Graduate,0,2213,0.0,66.0,360.0,1.0,Rural,1,4.204692619390966,7.7025561132685825,2213.0,7.7025561132685825,8.12403840463596,0.18333333333333332,8.28438017773761e-05
LP002315,Male,1,1,Graduate,0,8300,0.0,152.0,300.0,0.0,Semiurban,0,5.030437921392435,9.024131268455035,8300.0,9.024131268455035,12.328828005937952,0.5066666666666667,6.104417670682732e-05
LP002317,Male,1,3+,Graduate,0,81000,0.0,360.0,360.0,0.0,Rural,0,5.8888779583328805,11.302216779257382,81000.0,11.302216779257382,18.973665961010276,1.0,1.2345679012345678e-05
LP002318,Female,0,1,Not Graduate,1,3867,0.0,62.0,360.0,1.0,Semiurban,0,4.143134726391533,8.260492856573185,3867.0,8.260492856573185,7.874007874011811,0.17222222222222222,4.453639054104531e-05
LP002319,Male,1,0,Graduate,0,6256,0.0,160.0,360.0,1.0,Urban,1,5.081404364984463,8.741456115998364,6256.0,8.741456115998364,12.649110640673518,0.4444444444444444,7.104290991759022e-05
LP002328,Male,1,0,Not Graduate,0,6096,0.0,218.0,360.0,0.0,Rural,0,5.389071729816501,8.715552125907816,6096.0,8.715552125907816,14.7648230602334,0.6055555555555555,9.933654126567512e-05
LP002332,Male,1,0,Not Graduate,0,2253,2033.0,110.0,360.0,1.0,Rural,1,4.709530201312334,7.720461694599722,4286.0,8.363342466597977,10.488088481701515,0.3055555555555556,7.129154352672785e-05
LP002335,Female,1,0,Not Graduate,0,2149,3237.0,178.0,360.0,0.0,Semiurban,0,5.187385805840755,7.673223121121708,5386.0,8.591743922680534,13.341664064126334,0.49444444444444446,9.180179065065809e-05
LP002337,Female,0,0,Graduate,0,2995,0.0,60.0,360.0,1.0,Urban,1,4.110873864173311,8.005033344637111,2995.0,8.005033344637111,7.745966692414834,0.16666666666666666,5.564830272676683e-05
LP002341,Female,0,1,Graduate,0,2600,0.0,160.0,360.0,1.0,Urban,0,5.081404364984463,7.8636512654486515,2600.0,7.8636512654486515,12.649110640673518,0.4444444444444444,0.00017094017094017094
LP002342,Male,1,2,Graduate,1,1600,20000.0,239.0,360.0,1.0,Urban,0,5.480638923341991,7.3783837129967145,21600.0,9.980494888896912,15.459624833740307,0.6638888888888889,3.073559670781893e-05
LP002345,Male,1,0,Graduate,0,1025,2773.0,112.0,360.0,1.0,Rural,1,4.727387818712341,6.933423025730715,3798.0,8.242493153187626,10.583005244258363,0.3111111111111111,8.191445790181967e-05
LP002347,Male,1,0,Graduate,0,3246,1417.0,138.0,360.0,1.0,Semiurban,1,4.9344739331306915,8.085486772102845,4663.0,8.447628728030327,11.74734012447073,0.38333333333333336,8.220744870970048e-05
LP002348,Male,1,0,Graduate,0,5829,0.0,138.0,360.0,1.0,Rural,1,4.9344739331306915,8.670772279344538,5829.0,8.670772279344538,11.74734012447073,0.38333333333333336,6.576313833133185e-05
LP002357,Female,0,0,Not Graduate,0,2720,0.0,80.0,360.0,0.0,Urban,0,4.394449154672439,7.908754738783246,2720.0,7.908754738783246,8.94427190999916,0.2222222222222222,8.169934640522875e-05
LP002361,Male,1,0,Graduate,0,1820,1719.0,100.0,360.0,1.0,Urban,1,4.61512051684126,7.507141079727608,3539.0,8.17188200612782,10.0,0.2777777777777778,7.849047125678943e-05
LP002362,Male,1,1,Graduate,0,7250,1667.0,110.0,360.0,0.0,Urban,0,4.709530201312334,8.888894669371593,8917.0,9.095826985187422,10.488088481701515,0.3055555555555556,3.426663177700522e-05
LP002364,Male,1,0,Graduate,0,14880,0.0,96.0,360.0,1.0,Semiurban,1,4.574710978503383,9.60784051043005,14880.0,9.60784051043005,9.797958971132712,0.26666666666666666,1.7921146953405018e-05
LP002366,Male,1,0,Graduate,0,2666,4300.0,121.0,360.0,1.0,Rural,1,4.804021044733257,7.888709524182015,6966.0,8.848939995030118,11.0,0.33611111111111114,4.8250231282100365e-05
LP002367,Female,0,1,Not Graduate,0,4606,0.0,81.0,360.0,1.0,Rural,0,4.406719247264253,8.435332164935916,4606.0,8.435332164935916,9.0,0.225,4.884932696482849e-05
LP002368,Male,1,2,Graduate,0,5935,0.0,133.0,360.0,1.0,Semiurban,1,4.897839799950911,8.688790784847216,5935.0,8.688790784847216,11.532562594670797,0.36944444444444446,6.22484320883647e-05
LP002369,Male,1,0,Graduate,0,2920,16.12000084,87.0,360.0,1.0,Rural,1,4.477336814478207,7.979681302387741,2936.12000084,7.9851847886683345,9.327379053088816,0.24166666666666667,8.23081708504856e-05
LP002370,Male,0,0,Not Graduate,0,2717,0.0,60.0,180.0,1.0,Urban,1,4.110873864173311,7.907651594711089,2717.0,7.907651594711089,7.745966692414834,0.3333333333333333,0.00012268433321064898
LP002377,Female,0,1,Graduate,1,8624,0.0,150.0,360.0,1.0,Semiurban,1,5.017279836814924,9.062420241899561,8624.0,9.062420241899561,12.24744871391589,0.4166666666666667,4.83147804576376e-05
LP002379,Male,0,0,Graduate,0,6500,0.0,105.0,360.0,0.0,Rural,0,4.663439094112067,8.77971129020447,6500.0,8.77971129020447,10.246950765959598,0.2916666666666667,4.4871794871794874e-05
LP002386,Male,0,0,Graduate,0,12876,0.0,405.0,360.0,1.0,Semiurban,1,6.0063531596017325,9.463198053273784,12876.0,9.463198053273784,20.12461179749811,1.125,8.737185461323393e-05
LP002387,Male,1,0,Graduate,0,2425,2340.0,143.0,360.0,1.0,Semiurban,1,4.969813299576001,7.793999089503996,4765.0,8.469262657658687,11.958260743101398,0.3972222222222222,8.336248105398157e-05
LP002390,Male,0,0,Graduate,0,3750,0.0,100.0,360.0,1.0,Urban,1,4.61512051684126,8.229777750081887,3750.0,8.229777750081887,10.0,0.2777777777777778,7.407407407407407e-05
LP002393,Female,1,0,Graduate,0,10047,0.0,128.0,240.0,1.0,Semiurban,1,4.859812404361672,9.21512888870798,10047.0,9.21512888870798,11.313708498984761,0.5333333333333333,5.3083839288676555e-05
LP002398,Male,0,0,Graduate,0,1926,1851.0,50.0,360.0,1.0,Semiurban,1,3.9318256327243257,7.563719668414366,3777.0,8.236950048061455,7.0710678118654755,0.1388888888888889,3.677227664519166e-05
LP002401,Male,1,0,Graduate,0,2213,1125.0,128.0,360.0,1.0,Urban,1,4.859812404361672,7.7025561132685825,3338.0,8.113426639943654,11.313708498984761,0.35555555555555557,0.00010651754210771586
LP002403,Male,0,0,Graduate,1,10416,0.0,187.0,360.0,0.0,Urban,0,5.236441962829949,9.251194365984448,10416.0,9.251194365984448,13.674794331177344,0.5194444444444445,4.9869858337600275e-05
LP002407,Female,1,0,Not Graduate,1,7142,0.0,138.0,360.0,1.0,Rural,1,4.9344739331306915,8.873888135154973,7142.0,8.873888135154973,11.74734012447073,0.38333333333333336,5.367310743955942e-05
LP002408,Male,0,0,Graduate,0,3660,5064.0,187.0,360.0,1.0,Semiurban,1,5.236441962829949,8.205491613120236,8724.0,9.073947747070628,13.674794331177344,0.5194444444444445,5.954200417749249e-05
LP002409,Male,1,0,Graduate,0,7901,1833.0,180.0,360.0,1.0,Rural,1,5.198497031265826,8.974871170971337,9734.0,9.1834829178063,13.416407864998739,0.5,5.13663447709061e-05
LP002418,Male,0,3+,Not Graduate,0,4707,1993.0,148.0,360.0,1.0,Semiurban,1,5.003946305945459,8.457018468380168,6700.0,8.81001204797317,12.165525060596439,0.4111111111111111,6.135986733001658e-05
LP002422,Male,0,1,Graduate,0,37719,0.0,152.0,360.0,1.0,Semiurban,1,5.030437921392435,10.537945736747394,37719.0,10.537945736747394,12.328828005937952,0.4222222222222222,1.1193886959416269e-05
LP002424,Male,1,0,Graduate,0,7333,8333.0,175.0,300.0,1.0,Rural,1,5.170483995038151,8.900276348631271,15666.0,9.659311868393488,13.228756555322953,0.5833333333333334,3.723562704795949e-05
LP002429,Male,1,1,Graduate,1,3466,1210.0,130.0,360.0,1.0,Rural,1,4.875197323201151,8.151044945685024,4676.0,8.450412157725886,11.40175425099138,0.3611111111111111,7.722649938218801e-05
LP002434,Male,1,2,Not Graduate,0,4652,0.0,110.0,360.0,1.0,Rural,1,4.709530201312334,8.445267451844648,4652.0,8.445267451844648,10.488088481701515,0.3055555555555556,6.568262157256139e-05
LP002435,Male,1,0,Graduate,0,3539,1376.0,55.0,360.0,1.0,Rural,0,4.02535169073515,8.17188200612782,4915.0,8.500250470685925,7.416198487095663,0.1527777777777778,3.108398327116537e-05
LP002443,Male,1,2,Graduate,0,3340,1710.0,150.0,360.0,0.0,Rural,0,5.017279836814924,8.114025442356757,5050.0,8.527341522468053,12.24744871391589,0.4166666666666667,8.250825082508251e-05
LP002444,Male,0,1,Not Graduate,1,2769,1542.0,190.0,360.0,1.0,Semiurban,0,5.25227342804663,7.926602599181384,4311.0,8.369157112588834,13.784048752090222,0.5277777777777778,0.0001224258357174154
LP002446,Male,1,2,Not Graduate,0,2309,1255.0,125.0,360.0,0.0,Rural,0,4.836281906951478,7.745002803515839,3564.0,8.178919332848396,11.180339887498949,0.3472222222222222,9.742486594338446e-05
LP002447,Male,1,2,Not Graduate,0,1958,1456.0,60.0,300.0,1.0,Urban,1,4.110873864173311,7.580189417944541,3414.0,8.13593277200489,7.745966692414834,0.2,5.858230814294083e-05
LP002448,Male,1,0,Graduate,0,3948,1733.0,149.0,360.0,0.0,Rural,0,5.0106352940962555,8.28121766128665,5681.0,8.645058562414134,12.206555615733702,0.41388888888888886,7.285493555516439e-05
LP002449,Male,1,0,Graduate,0,2483,2466.0,90.0,180.0,0.0,Rural,1,4.51085950651685,7.81762544305337,4949.0,8.507142855562735,9.486832980505138,0.5,0.00010103051121438674
LP002453,Male,0,0,Graduate,1,7085,0.0,84.0,360.0,1.0,Semiurban,1,4.442651256490317,8.865876285425417,7085.0,8.865876285425417,9.16515138991168,0.23333333333333334,3.293342742884027e-05
LP002455,Male,1,2,Graduate,0,3859,0.0,96.0,360.0,1.0,Semiurban,1,4.574710978503383,8.258422462458876,3859.0,8.258422462458876,9.797958971132712,0.26666666666666666,6.910253088019349e-05
LP002459,Male,1,0,Graduate,0,4301,0.0,118.0,360.0,1.0,Urban,1,4.77912349311153,8.366835309827675,4301.0,8.366835309827675,10.862780491200215,0.3277777777777778,7.620966700250588e-05
LP002467,Male,1,0,Graduate,0,3708,2569.0,173.0,360.0,1.0,Urban,0,5.159055299214529,8.21851757748959,6277.0,8.744806737401898,13.152946437965905,0.48055555555555557,7.655815764785017e-05
LP002472,Male,0,2,Graduate,0,4354,0.0,136.0,360.0,1.0,Rural,1,4.919980925828125,8.379079889286603,4354.0,8.379079889286603,11.661903789690601,0.37777777777777777,8.676568162098708e-05
LP002473,Male,1,0,Graduate,0,8334,0.0,160.0,360.0,1.0,Semiurban,0,5.081404364984463,9.028218795184895,8334.0,9.028218795184895,12.649110640673518,0.4444444444444444,5.3329067007972695e-05
LP002478,Male,1,0,Graduate,1,2083,4083.0,160.0,360.0,1.0,Semiurban,1,5.081404364984463,7.642044402873258,6166.0,8.726967774991493,12.649110640673518,0.4444444444444444,7.207986448985475e-05
LP002484,Male,1,3+,Graduate,0,7740,0.0,128.0,180.0,1.0,Urban,1,4.859812404361672,8.954286157204713,7740.0,8.954286157204713,11.313708498984761,0.7111111111111111,9.18748205569911e-05
LP002487,Male,1,0,Graduate,0,3015,2188.0,153.0,360.0,1.0,Rural,1,5.0369526024136295,8.011686729127847,5203.0,8.557182839632397,12.36931687685298,0.425,8.168364405150874e-05
LP002489,Female,0,1,Not Graduate,0,5191,0.0,132.0,360.0,1.0,Semiurban,1,4.890349128221754,8.554874258383926,5191.0,8.554874258383926,11.489125293076057,0.36666666666666664,7.063507352469016e-05
LP002493,Male,0,0,Graduate,0,4166,0.0,98.0,360.0,0.0,Semiurban,0,4.59511985013459,8.334951631422454,4166.0,8.334951631422454,9.899494936611665,0.2722222222222222,6.534378833946764e-05
LP002494,Male,0,0,Graduate,0,6000,0.0,140.0,360.0,1.0,Rural,1,4.948759890378168,8.699681400989514,6000.0,8.699681400989514,11.832159566199232,0.3888888888888889,6.481481481481482e-05
LP002500,Male,1,3+,Not Graduate,0,2947,1664.0,70.0,180.0,0.0,Urban,0,4.2626798770413155,7.988882253309227,4611.0,8.436416881388949,8.366600265340756,0.3888888888888889,8.433938167184752e-05
LP002501,Male,1,0,Graduate,0,16692,0.0,110.0,360.0,1.0,Semiurban,1,4.709530201312334,9.722744748855389,16692.0,9.722744748855389,10.488088481701515,0.3055555555555556,1.830550895971457e-05
LP002502,Female,1,2,Not Graduate,0,210,2917.0,98.0,360.0,1.0,Semiurban,1,4.59511985013459,5.351858133476067,3127.0,8.048149101665201,9.899494936611665,0.2722222222222222,8.705539565789005e-05
LP002505,Male,1,0,Graduate,0,4333,2451.0,110.0,360.0,1.0,Urban,0,4.709530201312334,8.374246182096304,6784.0,8.82246957226897,10.488088481701515,0.3055555555555556,4.504061844863732e-05
LP002515,Male,1,1,Graduate,1,3450,2079.0,162.0,360.0,1.0,Semiurban,1,5.093750200806762,8.146419323098003,5529.0,8.61794309451638,12.727922061357855,0.45,8.138903960933261e-05
LP002517,Male,1,1,Not Graduate,0,2653,1500.0,113.0,180.0,0.0,Rural,0,4.736198448394496,7.8838232148921525,4153.0,8.331827004436057,10.63014581273465,0.6277777777777778,0.00015116247959975386
LP002519,Male,1,3+,Graduate,0,4691,0.0,100.0,360.0,1.0,Semiurban,1,4.61512051684126,8.453614209773367,4691.0,8.453614209773367,10.0,0.2777777777777778,5.9215045358724746e-05
LP002522,Female,0,0,Graduate,1,2500,0.0,93.0,360.0,1.0,Urban,1,4.543294782270004,7.824445930877619,2500.0,7.824445930877619,9.643650760992955,0.25833333333333336,0.00010333333333333334
LP002524,Male,0,2,Graduate,0,5532,4648.0,162.0,360.0,1.0,Rural,1,5.093750200806762,8.618485442898109,10180.0,9.228278517107196,12.727922061357855,0.45,4.420432220039293e-05
LP002527,Male,1,2,Graduate,1,16525,1014.0,150.0,360.0,1.0,Rural,1,5.017279836814924,9.71269017726113,17539.0,9.772239265926174,12.24744871391589,0.4166666666666667,2.3756580572818673e-05
LP002529,Male,1,2,Graduate,0,6700,1750.0,230.0,300.0,1.0,Semiurban,1,5.442417710521793,8.81001204797317,8450.0,9.042040056544483,15.165750888103101,0.7666666666666667,9.072978303747535e-05
LP002530,Male,1,2,Graduate,0,2873,1872.0,132.0,360.0,0.0,Semiurban,0,4.890349128221754,7.96346006663897,4745.0,8.465057436995709,11.489125293076057,0.36666666666666664,7.727432384966631e-05
LP002531,Male,1,1,Graduate,1,16667,2250.0,86.0,360.0,1.0,Semiurban,1,4.465908118654584,9.721245992542345,18917.0,9.847869128773116,9.273618495495704,0.2388888888888889,1.2628264993862076e-05
LP002533,Male,1,2,Graduate,0,2947,1603.0,128.0,360.0,1.0,Urban,0,4.859812404361672,7.988882253309227,4550.0,8.423102268016642,11.313708498984761,0.35555555555555557,7.814407814407815e-05
LP002534,Female,0,0,Not Graduate,0,4350,0.0,154.0,360.0,1.0,Rural,1,5.043425116919247,8.37816098272068,4350.0,8.37816098272068,12.409673645990857,0.42777777777777776,9.83397190293742e-05
LP002536,Male,1,3+,Not Graduate,0,3095,0.0,113.0,360.0,1.0,Rural,1,4.736198448394496,8.037866234709618,3095.0,8.037866234709618,10.63014581273465,0.3138888888888889,0.0001014180577993179
LP002537,Male,1,0,Graduate,0,2083,3150.0,128.0,360.0,1.0,Semiurban,1,4.859812404361672,7.642044402873258,5233.0,8.562931083090092,11.313708498984761,0.35555555555555557,6.794487971633014e-05
LP002541,Male,1,0,Graduate,0,10833,0.0,234.0,360.0,1.0,Semiurban,1,5.459585514144159,9.290444616217844,10833.0,9.290444616217844,15.297058540778355,0.65,6.000184621065264e-05
LP002543,Male,1,2,Graduate,0,8333,0.0,246.0,360.0,1.0,Semiurban,1,5.5093883366279774,9.0280988119824,8333.0,9.0280988119824,15.684387141358123,0.6833333333333333,8.200328013120525e-05
LP002544,Male,1,1,Not Graduate,0,1958,2436.0,131.0,360.0,1.0,Rural,1,4.882801922586371,7.580189417944541,4394.0,8.388222810119277,11.445523142259598,0.3638888888888889,8.2814949678855e-05
LP002545,Male,0,2,Graduate,0,3547,0.0,80.0,360.0,0.0,Rural,0,4.394449154672439,8.17413934342947,3547.0,8.17413934342947,8.94427190999916,0.2222222222222222,6.265075337530934e-05
LP002547,Male,1,1,Graduate,0,18333,0.0,500.0,360.0,1.0,Urban,0,6.2166061010848646,9.816512538521721,18333.0,9.816512538521721,22.360679774997898,1.3888888888888888,7.575895319308836e-05
LP002555,Male,1,2,Graduate,1,4583,2083.0,160.0,360.0,1.0,Semiurban,1,5.081404364984463,8.430327258394575,6666.0,8.80492526261806,12.649110640673518,0.4444444444444444,6.667333400006668e-05
LP002556,Male,0,0,Graduate,0,2435,0.0,75.0,360.0,1.0,Urban,0,4.330733340286331,7.798112628829788,2435.0,7.798112628829788,8.660254037844387,0.20833333333333334,8.555783709787816e-05
LP002560,Male,0,0,Not Graduate,0,2699,2785.0,96.0,360.0,1.0,Semiurban,1,4.574710978503383,7.90100705199242,5484.0,8.609772372709331,9.797958971132712,0.26666666666666666,4.862630683199611e-05
LP002562,Male,1,1,Not Graduate,0,5333,1131.0,186.0,360.0,1.0,Urban,1,5.231108616854587,8.58185670474196,6464.0,8.774158291205957,13.638181696985855,0.5166666666666667,7.992986798679869e-05
LP002571,Male,0,0,Not Graduate,0,3691,0.0,110.0,360.0,1.0,Rural,1,4.709530201312334,8.213923595622743,3691.0,8.213923595622743,10.488088481701515,0.3055555555555556,8.278394894488095e-05
LP002582,Female,0,0,Not Graduate,1,17263,0.0,225.0,360.0,1.0,Semiurban,1,5.420534999272286,9.756378687497916,17263.0,9.756378687497916,15.0,0.625,3.620459943231188e-05
LP002585,Male,1,0,Graduate,0,3597,2157.0,119.0,360.0,0.0,Rural,0,4.787491742782046,8.188133414510478,5754.0,8.657824321155983,10.908712114635714,0.33055555555555555,5.744795890781292e-05
LP002586,Female,1,1,Graduate,0,3326,913.0,105.0,84.0,1.0,Semiurban,1,4.663439094112067,8.109826276018477,4239.0,8.352318548226004,10.246950765959598,1.25,0.0002948808681292758
LP002587,Male,1,0,Not Graduate,0,2600,1700.0,107.0,360.0,1.0,Rural,1,4.68213122712422,7.8636512654486515,4300.0,8.366602832783736,10.344080432788601,0.2972222222222222,6.912144702842378e-05
LP002588,Male,1,0,Graduate,0,4625,2857.0,111.0,12.0,1.0,Urban,1,4.718498871295094,8.439447842791385,7482.0,8.920389060080359,10.535653752852738,9.25,0.0012363004544239508
LP002600,Male,1,1,Graduate,1,2895,0.0,95.0,360.0,1.0,Semiurban,1,4.564348191467836,7.971085753505607,2895.0,7.971085753505607,9.746794344808963,0.2638888888888889,9.115332949529841e-05
LP002602,Male,0,0,Graduate,0,6283,4416.0,209.0,360.0,0.0,Rural,0,5.3471075307174685,8.745761999375512,10699.0,9.277999020449997,14.45683229480096,0.5805555555555556,5.426259982760591e-05
LP002603,Female,0,0,Graduate,0,645,3683.0,113.0,480.0,1.0,Rural,1,4.736198448394496,6.470799503782602,4328.0,8.37309184744198,10.63014581273465,0.23541666666666666,5.4393869377695626e-05
LP002606,Female,0,0,Graduate,0,3159,0.0,100.0,360.0,1.0,Semiurban,1,4.61512051684126,8.058327306580958,3159.0,8.058327306580958,10.0,0.2777777777777778,8.79321866976188e-05
LP002615,Male,1,2,Graduate,0,4865,5624.0,208.0,360.0,1.0,Semiurban,1,5.342334251964811,8.490027523343468,10489.0,9.258177701390343,14.422205101855956,0.5777777777777777,5.508416224404402e-05
LP002618,Male,1,1,Not Graduate,0,4050,5302.0,138.0,360.0,1.0,Rural,0,4.9344739331306915,8.30671904320269,9352.0,9.143452426434552,11.74734012447073,0.38333333333333336,4.09894496720844e-05
LP002619,Male,1,0,Not Graduate,0,3814,1483.0,124.0,300.0,1.0,Semiurban,1,4.8283137373023015,8.246695943718557,5297.0,8.575084669832014,11.135528725660043,0.41333333333333333,7.803159020829401e-05
LP002622,Male,1,2,Graduate,0,3510,4416.0,243.0,360.0,1.0,Rural,1,5.497168225293202,8.163656176168432,7926.0,8.978029932837156,15.588457268119896,0.675,8.516275548826646e-05
LP002624,Male,1,0,Graduate,0,20833,6667.0,480.0,360.0,1.0,Urban,1,6.175867270105761,9.944341546544393,27500.0,10.221977646629885,21.908902300206645,1.3333333333333333,4.848484848484848e-05
LP002625,Male,0,0,Graduate,0,3583,0.0,96.0,360.0,1.0,Urban,0,4.574710978503383,8.18423477409482,3583.0,8.18423477409482,9.797958971132712,0.26666666666666666,7.442552795608894e-05
LP002626,Male,1,0,Graduate,1,2479,3013.0,188.0,360.0,1.0,Urban,1,5.241747015059643,7.8160138391590275,5492.0,8.61122983334262,13.711309200802088,0.5222222222222223,9.508780448328883e-05
LP002634,Female,0,1,Graduate,0,13262,0.0,40.0,360.0,1.0,Urban,1,3.713572066704308,9.492733482494353,13262.0,9.492733482494353,6.324555320336759,0.1111111111111111,8.378156470450242e-06
LP002637,Male,0,0,Not Graduate,0,3598,1287.0,100.0,360.0,1.0,Rural,0,4.61512051684126,8.188411308079031,4885.0,8.494129251817686,10.0,0.2777777777777778,5.6863414079381326e-05
LP002640,Male,1,1,Graduate,0,6065,2004.0,250.0,360.0,1.0,Semiurban,1,5.5254529391317835,8.710454688248527,8069.0,8.995908761263994,15.811388300841896,0.6944444444444444,8.606325993858526e-05
LP002643,Male,1,2,Graduate,0,3283,2035.0,148.0,360.0,1.0,Urban,1,5.003946305945459,8.096817470572319,5318.0,8.579040594742317,12.165525060596439,0.4111111111111111,7.730558689565835e-05
LP002648,Male,1,0,Graduate,0,2130,6666.0,70.0,180.0,1.0,Semiurban,0,4.2626798770413155,7.664346632098617,8796.0,9.082166033252674,8.366600265340756,0.3888888888888889,4.4212015562629476e-05
LP002652,Male,0,0,Graduate,0,5815,3666.0,311.0,360.0,1.0,Rural,0,5.7430031878094825,8.668368019213355,9481.0,9.157150543462064,17.635192088548397,0.8638888888888889,9.111790833128245e-05
LP002659,Male,1,3+,Graduate,0,3466,3428.0,150.0,360.0,1.0,Rural,1,5.017279836814924,8.151044945685024,6894.0,8.838551790227402,12.24744871391589,0.4166666666666667,6.043902910743642e-05
LP002670,Female,1,2,Graduate,0,2031,1632.0,113.0,480.0,1.0,Semiurban,1,4.736198448394496,7.616775808698373,3663.0,8.20631072579402,10.63014581273465,0.23541666666666666,6.426881426881427e-05
LP002682,Male,1,0,Not Graduate,0,3074,1800.0,123.0,360.0,0.0,Semiurban,0,4.820281565605037,8.031060180240619,4874.0,8.491875383431948,11.090536506409418,0.3416666666666667,7.009984954178635e-05
LP002683,Male,0,0,Graduate,0,4683,1915.0,185.0,360.0,1.0,Semiurban,0,5.225746673713202,8.451907724717607,6598.0,8.794673401383422,13.601470508735444,0.5138888888888888,7.788555454514836e-05
LP002684,Female,0,0,Not Graduate,0,3400,0.0,95.0,360.0,1.0,Rural,0,4.564348191467836,8.131824785007195,3400.0,8.131824785007195,9.746794344808963,0.2638888888888889,7.761437908496732e-05
LP002689,Male,1,2,Not Graduate,0,2192,1742.0,45.0,360.0,1.0,Semiurban,1,3.828641396489095,7.693025748417888,3934.0,8.277666160851503,6.708203932499369,0.125,3.177427554651754e-05
LP002690,Male,0,0,Graduate,0,2500,0.0,55.0,360.0,1.0,Semiurban,1,4.02535169073515,7.824445930877619,2500.0,7.824445930877619,7.416198487095663,0.1527777777777778,6.111111111111112e-05
LP002692,Male,1,3+,Graduate,1,5677,1424.0,100.0,360.0,1.0,Rural,1,4.61512051684126,8.644354337032917,7101.0,8.868131713503033,10.0,0.2777777777777778,3.911812107840836e-05
LP002693,Male,1,2,Graduate,1,7948,7166.0,480.0,360.0,1.0,Rural,1,6.175867270105761,8.980801413573113,15114.0,9.623442907213558,21.908902300206645,1.3333333333333333,8.821842882978253e-05
LP002697,Male,0,0,Graduate,0,4680,2087.0,128.0,360.0,1.0,Semiurban,0,4.859812404361672,8.45126704130007,6767.0,8.81996090128606,11.313708498984761,0.35555555555555557,5.254256768960478e-05
LP002699,Male,1,2,Graduate,1,17500,0.0,400.0,360.0,1.0,Rural,1,5.993961427306569,9.770013301136158,17500.0,9.770013301136158,20.0,1.1111111111111112,6.349206349206349e-05
LP002705,Male,1,0,Graduate,0,3775,0.0,110.0,360.0,1.0,Semiurban,1,4.709530201312334,8.236420527265391,3775.0,8.236420527265391,10.488088481701515,0.3055555555555556,8.094186902133922e-05
LP002706,Male,1,1,Not Graduate,0,5285,1430.0,161.0,360.0,0.0,Semiurban,1,5.087596335232384,8.572817095164234,6715.0,8.812248018197431,12.68857754044952,0.44722222222222224,6.660047985438902e-05
LP002714,Male,0,1,Not Graduate,0,2679,1302.0,94.0,360.0,1.0,Semiurban,1,4.553876891600541,7.893572073504902,3981.0,8.289539484624141,9.695359714832659,0.2611111111111111,6.55893270814145e-05
LP002716,Male,0,0,Not Graduate,0,6783,0.0,130.0,360.0,1.0,Semiurban,1,4.875197323201151,8.822322177471738,6783.0,8.822322177471738,11.40175425099138,0.3611111111111111,5.3237669336740546e-05
LP002717,Male,1,0,Graduate,0,1025,5500.0,216.0,360.0,1.0,Rural,1,5.37989735354046,6.933423025730715,6525.0,8.783549477153265,14.696938456699069,0.6,9.195402298850575e-05
LP002720,Male,1,3+,Graduate,0,4281,0.0,100.0,360.0,1.0,Urban,1,4.61512051684126,8.362175469149628,4281.0,8.362175469149628,10.0,0.2777777777777778,6.488618962340056e-05
LP002723,Male,0,2,Graduate,0,3588,0.0,110.0,360.0,0.0,Rural,0,4.709530201312334,8.185628891147607,3588.0,8.185628891147607,10.488088481701515,0.3055555555555556,8.516041124736778e-05
LP002729,Male,0,1,Graduate,0,11250,0.0,196.0,360.0,1.0,Semiurban,0,5.2832037287379885,9.328212292571072,11250.0,9.328212292571072,14.0,0.5444444444444444,4.839506172839506e-05
LP002731,Female,0,0,Not Graduate,1,18165,0.0,125.0,360.0,1.0,Urban,1,4.836281906951478,9.80730699406216,18165.0,9.80730699406216,11.180339887498949,0.3472222222222222,1.9114903507967092e-05
LP002732,Male,0,0,Not Graduate,0,2550,2042.0,126.0,360.0,1.0,Rural,1,4.844187086458591,7.844240718141811,4592.0,8.432288684325794,11.224972160321824,0.35,7.621951219512195e-05
LP002734,Male,1,0,Graduate,0,6133,3906.0,324.0,360.0,1.0,Urban,1,5.783825182329737,8.721602344674197,10039.0,9.21433239324572,18.0,0.9,8.965036358203008e-05
LP002738,Male,0,2,Graduate,0,3617,0.0,107.0,360.0,1.0,Semiurban,1,4.68213122712422,8.193676665955241,3617.0,8.193676665955241,10.344080432788601,0.2972222222222222,8.217368598900256e-05
LP002739,Male,1,0,Not Graduate,0,2917,536.0,66.0,360.0,1.0,Rural,0,4.204692619390966,7.978653729082731,3453.0,8.147288258706624,8.12403840463596,0.18333333333333332,5.309392798532677e-05
